x_m,y_m,elevation_m,x_sim,y_sim,z_sim
4.844488101609167643e+02,4.607371480572037399e+02,2.623387336730957031e+01,9.688976203218334859e+00,9.214742961144075650e+00,5.246774673461913618e-01
5.147291849675821140e+02,4.607008682712912560e+02,2.709781837463378906e+01,1.029458369935164264e+01,9.214017365425824835e+00,5.419563674926758390e-01
5.450095589671400376e+02,4.606646180672105402e+02,2.772814559936523438e+01,1.090019117934280146e+01,9.213292361344210590e+00,5.545629119873046742e-01
5.752899321588338353e+02,4.606283974449615926e+02,3.080030250549316406e+01,1.150579864317667678e+01,9.212567948899232917e+00,6.160060501098633123e-01
6.055703045474365354e+02,4.605922064043115824e+02,3.417309951782226562e+01,1.211140609094873177e+01,9.211844128086232431e+00,6.834619903564452814e-01
6.358506761295720935e+02,4.605560449452605098e+02,3.551640319824218750e+01,1.271701352259144180e+01,9.211120898905210908e+00,7.103280639648437145e-01
6.661310469057061709e+02,4.605199130675755441e+02,2.809268188476562500e+01,1.332262093811412385e+01,9.210398261351510740e+00,5.618536376953124911e-01
6.964114168794476427e+02,4.604838107717223465e+02,2.808188056945800781e+01,1.392822833758895307e+01,9.209676215434447144e+00,5.616376113891601296e-01
7.266917860499816015e+02,4.604477380572352558e+02,2.902530288696289062e+01,1.453383572099963317e+01,9.208954761144704904e+00,5.805060577392577859e-01
7.569721544180065393e+02,4.604116949241142720e+02,2.544434738159179688e+01,1.513944308836013164e+01,9.208233898482285795e+00,5.088869476318359508e-01
7.872525219841045327e+02,4.603756813730578870e+02,2.526739692687988281e+01,1.574505043968209073e+01,9.207513627461157313e+00,5.053479385375976296e-01
8.175328887490322813e+02,4.603396974038332701e+02,2.795776748657226562e+01,1.635065777498064676e+01,9.206793948076665401e+00,5.591553497314453169e-01
8.478132547119748779e+02,4.603037430155090988e+02,2.663987159729003906e+01,1.695626509423949813e+01,9.206074860310181407e+00,5.327974319458007590e-01
8.780936198764247820e+02,4.602678182087838650e+02,2.226487922668457031e+01,1.756187239752849649e+01,9.205356364175678152e+00,4.452975845336913929e-01
9.083739842430222780e+02,4.602319229838903993e+02,1.140276908874511719e+01,1.816747968486044584e+01,9.204638459677807916e+00,2.280553817749023382e-01
9.386543478082749061e+02,4.601960573403630406e+02,3.154695510864257812e+00,1.877308695616549983e+01,9.203921146807260811e+00,6.309391021728515125e-02
9.689347105769556947e+02,4.601602212786674500e+02,3.154695510864257812e+00,1.937869421153911276e+01,9.203204425573348502e+00,6.309391021728515125e-02
9.992150725484243594e+02,4.601244147983379662e+02,2.997034311294555664e+00,1.998430145096848776e+01,9.202488295966759324e+00,5.994068622589111134e-02
1.029495433721807785e+03,4.600886378993745893e+02,2.781002044677734375e+00,2.058990867443615613e+01,9.201772757987491502e+00,5.562004089355469111e-02
1.059775794102111831e+03,4.600528905822429806e+02,2.360579967498779297e+00,2.119551588204223691e+01,9.201057811644860251e+00,4.721159934997559010e-02
1.090056153685669415e+03,4.600171728464774787e+02,2.303422451019287109e+00,2.180112307371338787e+01,9.200343456929550356e+00,4.606844902038574607e-02
1.120336512474634219e+03,4.599814846923109144e+02,2.432770490646362305e+00,2.240673024949268566e+01,9.199629693846217648e+00,4.865540981292724998e-02
1.150616870468249545e+03,4.599458261195104569e+02,2.165718793869018555e+00,2.301233740936499217e+01,9.198916522390209849e+00,4.331437587738037193e-02
1.180897227671288420e+03,4.599101971283089370e+02,1.771809577941894531e+00,2.361794455342576882e+01,9.198203942566179236e+00,3.543619155883789146e-02
1.211177584080258384e+03,4.598745977187063545e+02,1.691908121109008789e+00,2.422355168160516925e+01,9.197491954374127587e+00,3.383816242218017772e-02
1.241457939695916139e+03,4.598390278904698789e+02,1.691908121109008789e+00,2.482915879391832448e+01,9.196780557809397294e+00,3.383816242218017772e-02
1.271738294521579519e+03,4.598034876440651715e+02,2.058802843093872070e+00,2.543476589043159208e+01,9.196069752881303572e+00,4.117605686187744002e-02
1.302018648556550033e+03,4.597679769787937403e+02,2.162038326263427734e+00,2.604037297113100280e+01,9.195359539575875374e+00,4.324076652526855774e-02
3.020582459139404818e+01,4.305690682814456522e+02,4.836203765869140625e+01,6.041164918278809637e-01,8.611381365628913542e+00,9.672407531738281827e-01
6.048624159093014896e+01,4.305323456001933664e+02,4.837697219848632812e+01,1.209724831818602908e+00,8.610646912003867115e+00,9.675394439697265758e-01
9.076665777206653729e+01,4.304956525003071874e+02,4.760825347900390625e+01,1.815333155441330781e+00,8.609913050006143820e+00,9.521650695800781827e-01
1.210470731381792575e+02,4.304589889813214540e+02,4.968213653564453125e+01,2.420941462763585239e+00,8.609179779626428441e+00,9.936427307128906650e-01
1.513274876900250092e+02,4.304223550432361662e+02,5.113462829589843750e+01,3.026549753800500397e+00,8.608447100864722756e+00,1.022692565917968865e+00
1.816079014240531251e+02,4.303857506860513240e+02,4.721690750122070312e+01,3.632158028481062395e+00,8.607715013721026764e+00,9.443381500244141247e-01
2.118883143450948410e+02,4.303491759099997580e+02,4.311835861206054688e+01,4.237766286901896606e+00,8.606983518199994521e+00,8.623671722412109553e-01
2.421687264523934573e+02,4.303126307148486376e+02,2.600000000000000000e+01,4.843374529047869359e+00,8.606252614296973746e+00,5.200000000000000178e-01
2.724491377451922745e+02,4.302761151008307934e+02,2.600000000000000000e+01,5.448982754903845205e+00,8.605522302016616720e+00,5.200000000000000178e-01
3.027295482283807360e+02,4.302396290677133948e+02,2.600000000000000000e+01,6.054590964567615252e+00,8.604792581354267611e+00,5.200000000000000178e-01
3.330099578984081745e+02,4.302031726154964417e+02,2.600000000000000000e+01,6.660199157968163419e+00,8.604063452309928195e+00,5.200000000000000178e-01
3.632903667560312897e+02,4.301667457441799343e+02,2.600000000000000000e+01,7.265807335120626043e+00,8.603334914883598472e+00,5.200000000000000178e-01
3.935707748045097105e+02,4.301303484542295337e+02,2.600000000000000000e+01,7.871415496090194530e+00,8.602606969084590105e+00,5.200000000000000178e-01
4.238511820432031527e+02,4.300939807447139174e+02,2.600000000000000000e+01,8.477023640864063125e+00,8.601879614894277992e+00,5.200000000000000178e-01
4.541315884728683159e+02,4.300576426163315773e+02,2.632536506652832031e+01,9.082631769457366389e+00,8.601152852326631404e+00,5.265073013305664462e-01
4.844119940939708613e+02,4.300213340688496828e+02,3.024017143249511719e+01,9.688239881879416870e+00,8.600426681376994509e+00,6.048034286499023304e-01
5.146923989073256962e+02,4.299850551025010645e+02,3.498061370849609375e+01,1.029384797814651442e+01,8.599701102050021362e+00,6.996122741699218883e-01
5.449728029135148972e+02,4.299488057170528919e+02,4.156955718994140625e+01,1.089945605827029773e+01,8.598976114341057908e+00,8.313911437988281694e-01
5.752532061118399724e+02,4.299125859122723341e+02,4.506152343750000000e+01,1.150506412223679931e+01,8.598251718245446540e+00,9.012304687500000133e-01
6.055336085071321577e+02,4.298763956886250526e+02,4.461536407470703125e+01,1.211067217014264408e+01,8.597527913772500696e+00,8.923072814941406250e-01
6.358140100958407857e+02,4.298402350458782166e+02,3.612167358398437500e+01,1.271628020191681685e+01,8.596804700917564546e+00,7.224334716796875222e-01
6.660944108786643483e+02,4.298041039840318263e+02,3.628331375122070312e+01,1.332188821757328689e+01,8.596082079680636312e+00,7.256662750244140536e-01
6.963748108589788899e+02,4.297680025030858815e+02,3.564727020263671875e+01,1.392749621717957886e+01,8.595360050061717772e+00,7.129454040527344327e-01
7.266552100361441262e+02,4.297319306030403823e+02,3.566405105590820312e+01,1.453310420072288345e+01,8.594638612060807148e+00,7.132810211181640492e-01
7.569356084107421339e+02,4.296958882841281593e+02,3.127768325805664062e+01,1.513871216821484289e+01,8.593917765682563825e+00,6.255536651611328658e-01
7.872160059834714048e+02,4.296598755461163819e+02,2.625829887390136719e+01,1.574432011966942824e+01,8.593197510922328419e+00,5.251659774780274015e-01
8.174964027549722232e+02,4.296238923887722194e+02,2.474864006042480469e+01,1.634992805509944347e+01,8.592477847775445099e+00,4.949728012084961271e-01
8.477767987245460972e+02,4.295879388123285025e+02,2.269600677490234375e+01,1.695553597449092109e+01,8.591758776246569695e+00,4.539201354980468839e-01
8.780571938955690712e+02,4.295520148167852312e+02,1.899490356445312500e+01,1.756114387791138043e+01,8.591040296335703985e+00,3.798980712890625000e-01
9.083375882687978446e+02,4.295161204023752362e+02,1.570170307159423828e+01,1.816675176537595604e+01,8.590322408047505576e+00,3.140340614318847812e-01
9.386179818406235427e+02,4.294802555686328560e+02,3.708713293075561523e+00,1.877235963681247100e+01,8.589605111372657475e+00,7.417426586151122658e-02
9.688983746158774011e+02,4.294444203157909214e+02,3.291070461273193359e+00,1.937796749231754845e+01,8.588888406315819068e+00,6.582140922546386719e-02
9.991787665939191356e+02,4.294086146438494325e+02,3.183719158172607422e+00,1.998357533187838442e+01,8.588172292876988578e+00,6.367438316345215565e-02
1.029459157773875631e+03,4.293728385528083891e+02,3.062094449996948242e+00,2.058918315547751376e+01,8.587456771056167781e+00,6.124188899993896623e-02
1.059739548160752747e+03,4.293370920424349606e+02,2.397484779357910156e+00,2.119479096321505551e+01,8.586741840848699070e+00,4.794969558715820451e-02
1.090019937750883400e+03,4.293013751131948084e+02,2.268913984298706055e+00,2.180039875501766744e+01,8.586027502263895883e+00,4.537827968597412526e-02
1.120300326546421275e+03,4.292656877646222711e+02,2.268913984298706055e+00,2.240600653092842620e+01,8.585313755292444782e+00,4.537827968597412526e-02
1.150580714546551462e+03,4.292300299969501793e+02,2.078007221221923828e+00,2.301161429093102839e+01,8.584600599939003374e+00,4.156014442443847767e-02
1.180861101756163407e+03,4.291944018104113638e+02,1.799235820770263672e+00,2.361722203512326956e+01,8.583888036208227490e+00,3.598471641540527260e-02
1.211141488171706442e+03,4.291588032045401633e+02,1.702980875968933105e+00,2.422282976343413097e+01,8.583176064090803692e+00,3.405961751937866544e-02
1.241421873793879058e+03,4.291232341793365777e+02,1.691908121109008789e+00,2.482843747587758187e+01,8.582464683586731979e+00,3.383816242218017772e-02
1.271702258626115508e+03,4.290876947350334376e+02,1.691908121109008789e+00,2.543404517252231045e+01,8.581753894700668184e+00,3.383816242218017772e-02
3.016855930333258584e+01,3.998532425146549940e+02,2.600000000000000000e+01,6.033711860666517435e-01,7.997064850293099880e+00,5.200000000000000178e-01
6.044900630885967985e+01,3.998165206627454609e+02,2.600000000000000000e+01,1.208980126177193526e+00,7.996330413254909786e+00,5.200000000000000178e-01
9.072945249598706141e+01,3.997798283912707120e+02,2.600000000000000000e+01,1.814589049919741237e+00,7.995596567825414169e+00,5.200000000000000178e-01
1.210098978681489825e+02,3.997431656999979168e+02,2.600000000000000000e+01,2.420197957362979491e+00,7.994863313999958088e+00,5.200000000000000178e-01
1.512903424259275198e+02,3.997065325891599059e+02,3.262859725952148438e+01,3.025806848518550307e+00,7.994130651783198260e+00,6.525719451904297141e-01
1.815707861660048366e+02,3.996699290587566793e+02,2.600000000000000000e+01,3.631415723320096767e+00,7.993398581175133799e+00,5.200000000000000178e-01
2.118512290929793380e+02,3.996333551080897450e+02,3.243136596679687500e+01,4.237024581859587080e+00,7.992667102161795434e+00,6.486273193359375355e-01
2.421316712062107399e+02,3.995968107380904257e+02,2.600000000000000000e+01,4.842633424124215047e+00,7.991936214761808266e+00,5.200000000000000178e-01
2.724121125050005503e+02,3.995602959485258907e+02,2.600000000000000000e+01,5.448242250100011397e+00,7.991205918970518240e+00,5.200000000000000178e-01
3.026925529941800050e+02,3.995238107389304787e+02,2.600000000000000000e+01,6.053851059883600172e+00,7.990476214778610142e+00,5.200000000000000178e-01
3.329729926701984368e+02,3.994873551097698510e+02,2.600000000000000000e+01,6.659459853403968843e+00,7.989747102195397410e+00,5.200000000000000178e-01
3.632534315336961299e+02,3.994509290610440075e+02,2.600000000000000000e+01,7.265068630673923167e+00,7.989018581220880044e+00,5.200000000000000178e-01
3.935338695881655440e+02,3.994145325925201178e+02,2.600000000000000000e+01,7.870677391763311270e+00,7.988290651850402213e+00,5.200000000000000178e-01
4.238143068328499794e+02,3.993781657046638429e+02,2.730613899230957031e+01,8.476286136657000370e+00,7.987563314093277356e+00,5.461227798461913974e-01
4.540947432683897205e+02,3.993418283963110298e+02,3.163925361633300781e+01,9.081894865367795333e+00,7.986836567926220987e+00,6.327850723266601474e-01
4.843751788954832591e+02,3.993055206688586622e+02,3.908412170410156250e+01,9.687503577909664543e+00,7.986110413377173423e+00,7.816824340820313077e-01
5.146556137147708796e+02,3.992692425216082484e+02,4.438871383666992188e+01,1.029311227429541731e+01,7.985384850432165393e+00,8.877742767333984819e-01
5.449360477268928662e+02,3.992329939543269575e+02,4.933049392700195312e+01,1.089872095453785761e+01,7.984659879086539291e+00,9.866098785400391202e-01
5.752164809311507270e+02,3.991967749674804509e+02,5.022996139526367188e+01,1.150432961862301440e+01,7.983935499349609444e+00,1.004599227905273562e+00
6.054969133323756978e+02,3.991605855608358979e+02,5.068611907958984375e+01,1.210993826664751438e+01,7.983211711216718243e+00,1.013722381591796839e+00
6.357773449269589037e+02,3.991244257346261293e+02,4.370137405395507812e+01,1.271554689853917886e+01,7.982488514692522408e+00,8.740274810791015536e-01
6.660577757157152519e+02,3.990882954883854836e+02,4.097949600219726562e+01,1.332115551431430589e+01,7.981765909767710276e+00,8.195899200439453747e-01
6.963382057019625790e+02,3.990521948225796223e+02,3.990633773803710938e+01,1.392676411403925130e+01,7.981043896451592623e+00,7.981267547607422408e-01
7.266186348850023933e+02,3.990161237374413759e+02,3.915830993652343750e+01,1.453237269770004758e+01,7.980322474748827943e+00,7.831661987304687766e-01
7.568990632655331865e+02,3.989800822318065912e+02,3.249376678466796875e+01,1.513798126531066401e+01,7.979601644636131752e+00,6.498753356933594238e-01
7.871794908441370353e+02,3.989440703068394214e+02,2.856820106506347656e+01,1.574358981688274106e+01,7.978881406136788534e+00,5.713640213012695090e-01
8.174599176215706393e+02,3.989080879618413746e+02,2.544083595275878906e+01,1.634919835243141151e+01,7.978161759236827244e+00,5.088167190551757812e-01
8.477403435970190912e+02,3.988721351972781122e+02,2.296482276916503906e+01,1.695480687194038083e+01,7.977442703945562208e+00,4.592964553833007724e-01
8.780207687739748508e+02,3.988362120126839727e+02,1.900556755065917969e+01,1.756041537547949716e+01,7.976724240253679987e+00,3.801113510131836071e-01
9.083011931530199945e+02,3.988003184087574482e+02,8.830793380737304688e+00,1.816602386306039918e+01,7.976006368175148964e+00,1.766158676147460971e-01
9.385816167307202704e+02,3.987644543845672160e+02,4.086702346801757812e+00,1.877163233461440583e+01,7.975289087691344925e+00,8.173404693603515681e-02
9.688620395119069144e+02,3.987286199412774295e+02,3.335582494735717773e+00,1.937724079023814028e+01,7.974572398825548802e+00,6.671164989471435602e-02
9.991424614957650192e+02,3.986928150772582740e+02,3.118325233459472656e+00,1.998284922991529911e+01,7.973856301545165337e+00,6.236650466918945701e-02
1.029422882681654301e+03,3.986570397941395640e+02,2.921715736389160156e+00,2.058845765363308544e+01,7.973140795882791565e+00,5.843431472778320285e-02
1.059703303074347787e+03,3.986212940909899771e+02,2.705639600753784180e+00,2.119406606148695715e+01,7.972425881819799720e+00,5.411279201507568359e-02
1.089983722670353018e+03,3.985855779678095132e+02,2.542535543441772461e+00,2.179967445340706078e+01,7.971711559356190691e+00,5.085071086883544839e-02
